Projeto,Escola/Site,Tipo,Modelo,Dispositivo,MAC,Status,Mbps
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:01:00,ONLINE,15.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:00:E8,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:00:F8,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:01:18,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:01:20,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📡 AP,NWA55AXE,AP Outdoor 11,14:36:0E:FB:D5:F3,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:01:10,ONLINE,15.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:10:98,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,🔌 Switch,GS2220-28HP,GS2220-28HP,F4:4D:5C:9D:F3:30,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:00:F0,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:01:28,OFFLINE,0.0
SEDUC CLARO,43148182 - EEEB PADRE AFFONSO DIEHL,🛡️ Firewall,USG FLEX 100HP,USGFLEX100HP,70:49:A2:65:BA:2D,OFFLINE,0.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 07,FC:9F:2A:76:43:48,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 17,FC:9F:2A:76:43:94,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 16,FC:9F:2A:76:41:AC,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:47:BB,OFFLINE,0.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:55:1C,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 08,FC:9F:2A:76:43:58,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 18,FC:9F:2A:76:53:D4,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 14,FC:9F:2A:76:43:C4,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📡 AP,NWA55AXE,AP Outdoor 15,14:36:0E:FB:E2:20,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:42:BC,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:C0:ED,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 12,FC:9F:2A:76:43:AC,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:54:40,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 10,FC:9F:2A:76:43:50,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:53:CC,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 11,FC:9F:2A:76:43:BC,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 13,FC:9F:2A:76:43:9C,ONLINE,15.0
SEDUC CLARO,43019064 - EEEM DR CARLOS ANTONIO KLUWE,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:4A:C4,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:74:0C:7C,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:0B:90,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:0B:98,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:0B:A4,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:0B:C8,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:0C:64,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📡 AP,NWA55AXE,AP Outdoor 09,14:36:0E:FB:D5:EA,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:0C:9C,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:0B:AC,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,🔌 Switch,GS2220-28HP,Switch GS2220,FC:22:F4:D7:43:13,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:0B:88,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,🛡️ Firewall,USG FLEX 100HP,Firewall USG FLEX,70:49:A2:65:B6:F5,ONLINE,15.0
SEDUC CLARO,43053572 - EEEM MARIA ILHA BAISCH,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:0B:A8,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:26:91,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 07,FC:9F:2A:76:42:48,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:42:38,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:3E:53:06,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📡 AP,NWA55AXE,AP Outdoor 10,6C:4F:89:FB:0E:DE,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:42:4C,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:42:6C,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:42:44,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:42:54,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 09,FC:9F:2A:76:42:74,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 08,FC:9F:2A:76:42:7C,ONLINE,15.0
SEDUC CLARO,43019692 - EEEM DR LUIZ MERCIO TEIXEIRA,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:42:40,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:18:B8,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:11:A0,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:BC:95,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,🔌 Switch,GS2220-28HP,Switch,D8:EC:E5:BD:1F:9D,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:11:B0,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📡 AP,NWA55AXE,AP Outdoor 11,F4:4D:5C:FC:11:73,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:12:5C,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:11:D8,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:12:54,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:11:90,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:11:98,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:11:A4,ONLINE,15.0
SEDUC CLARO,43182135 - EEEM DYONELIO MACHADO,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:11:C0,ONLINE,15.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,🔌 Switch,GS2220-10HP,Switch,70:49:A2:00:71:85,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:41:4C,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:42:F4,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📦 Equipamento,WBE630S,AP 07,FC:9F:2A:76:42:DC,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:5F:A8,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:60:70,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:42:FC,OFFLINE,0.0
SEDUC CLARO,43031986 - EEEM PROFESSORA ALAIDES SCHUMACHER PINHEIRO,📡 AP,NWA55AXE,AP OUTDOOR 07,14:36:0E:FB:E3:07,OFFLINE,0.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,🛡️ Firewall,USG FLEX 100HP,Firewall USG FLEX,70:49:A2:65:C2:2D,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:4D:28,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:4D:08,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:4C:F4,OFFLINE,0.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 07,FC:9F:2A:76:4C:EC,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:4C:DC,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:4C:F8,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,🔌 Switch,GS2220-10HP,Switch GS2220-10HP,70:49:A2:00:6E:C1,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:4D:00,ONLINE,15.0
SEDUC CLARO,43078060 - EEEM PROFESSORA FERNANDINA RIGOTI,📡 AP,NWA55AXE,AP outdoor 08,14:36:0E:FB:E1:7E,OFFLINE,0.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 15,BC:7E:C3:73:FC:44,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:73:FB:D8,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:18:FC,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:1A:D0,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:73:FC:0C,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 14,BC:7E:C3:73:FA:74,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:1A:54,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📡 AP,NWA55AXE,AP Outdoor 17,14:36:0E:FB:D7:5E,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 16,BC:7E:C3:73:FC:18,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:19:40,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:4A:C7,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:73:FC:2C,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:73:FA:6C,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 13,BC:7E:C3:73:FA:84,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:1A:18,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:1A:80,ONLINE,15.0
SEDUC CLARO,43148379 - EEEM ADAO SEGER,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:1A:90,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:05:A0,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,🛡️ Firewall,USG FLEX 100HP,Firewall USG FLEX,70:49:A2:65:C5:15,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:0D:08,OFFLINE,0.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:06:90,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:0C:B0,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:0A:D4,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:06:00,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:06:5C,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,🔌 Switch,GS2220-28HP,Switch GS2220,F4:4D:5C:9D:EF:E8,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:05:0C,ONLINE,15.0
SEDUC CLARO,43055966 - EEEB BARRAGEM DO RIO PASSO FUNDO,📡 AP,NWA55AXE,AP 10,14:36:0E:FB:D6:3B,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:10:3C,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:74:10:A0,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📡 AP,NWA55AXE,AP Outdoor 10,F4:4D:5C:FC:6D:98,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,🔌 Switch,GS2220-28HP,Switch,F4:4D:5C:9D:F3:12,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:10:1C,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:3E:4F:8E,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:10:2C,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 12,BC:7E:C3:74:10:88,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:10:A4,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:10:78,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:10:24,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:10:58,ONLINE,15.0
SEDUC CLARO,43174531 - EEEM SAO SALVADOR,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:10:84,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:14:FC,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:0E:38,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:22:3E:B4,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:73:FD:A0,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:73:FD:48,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📡 AP,NWA55AXE,AP Outdoor 06,14:36:0E:FB:D7:04,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:19:C0,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,🔌 Switch,GS2220-10HP,Switch,70:49:A2:2C:89:19,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,🔌 Switch,GS2220-10HP,Switch,70:49:A2:2C:82:89,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:C4:2D,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:73:FD:6C,ONLINE,15.0
SEDUC CLARO,43078400 - EEEM WALTER HERRMANN,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:73:FD:7C,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📡 AP,NWA55AXE,AP Outdoor 05,F4:4D:5C:FC:6B:B5,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:05:AC,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:71:03,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:05:04,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:0A:CC,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:05:84,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:04:E4,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:05:BC,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:11:34,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:74:05:14,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:05:A8,ONLINE,15.0
SEDUC CLARO,43162487 - EEEM DR JOAO FAGUNDES,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:BF:A5,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:14:54,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:1A:34,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:C3:CD,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:1A:44,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,🔌 Switch,GS2220-28HP,Switch,FC:22:F4:D7:57:95,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:19:0C,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:19:14,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📡 AP,NWA55AXE,AP Outdoor 09,F4:4D:5C:FC:6D:47,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:19:E4,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:1A:58,ONLINE,15.0
SEDUC CLARO,43071570 - EEEM JACOB HOFF,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:14:3C,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:47:18,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:56:14,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:56:60,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:55:74,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 07,FC:9F:2A:76:55:FC,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,🛡️ Firewall,USG FLEX 100HP,FIREWALL,70:49:A2:65:B8:C5,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:55:B0,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:22:33:DC,ONLINE,15.0
SEDUC CLARO,43032109 - EEEM DR DONARIO LOPES,🔌 Switch,GS2220-10HP,Switch,70:49:A2:00:72:75,ONLINE,15.0
